date,channel,impression,clicks,spend,attributed_revenue,ctr,cpc,cpm,roas,spend_7d,revenue_7d
2025-07-12,Facebook,2009518,26083,19339.989999999998,50197.09,0.012979729467464337,0.7414787409423762,9.624193463308115,2.5955075467981112,21253.692857142858,55856.69714285714
2025-07-13,Facebook,2034295,27200,19532.52,50491.08,0.013370725484750245,0.7181073529411764,9.601616284757128,2.584975210571908,20660.274285714288,54236.05857142858
2025-07-14,Facebook,1545635,20327,17015.66,45570.75,0.013151229106483742,0.8370964726718158,11.008847496336458,2.678165290091598,20191.75,53190.027142857136
2025-07-15,Facebook,1724724,24106,18405.94,47891.92,0.013976729030268031,0.7635418567991371,10.671817635749257,2.601981751543252,20261.67714285714,53290.89571428572
2025-07-16,Facebook,1745777,23081,20115.21,53110.75,0.013221047132594827,0.8715051340929769,11.522210454141623,2.6403278911828414,19778.72428571429,52037.10571428571
2025-07-17,Facebook,1678803,23191,14131.09,37636.21,0.013814009148184748,0.6093350868871545,8.4173604645691,2.6633621327158767,18631.842857142856,48806.102857142854
2025-07-18,Facebook,1534570,21712,15989.55,43816.67,0.014148588855510012,0.736438375092115,10.4195637865982,2.740331654111592,17789.994285714285,46959.21000000001
2025-07-19,Facebook,1808064,24340,14972.630000000001,38593.86,0.013461912852642385,0.615145028759244,8.281028768893137,2.5776273106328014,17166.085714285717,45301.60571428571
2025-07-20,Facebook,1590908,21815,12240.75,32723.329999999998,0.013712295117002365,0.5611162044464818,7.694190990302394,2.6733108673896613,16124.404285714287,42763.355714285724
2025-07-21,Facebook,1749181,24563,18395.13,48575.81,0.014042571923660273,0.7488959003379067,10.51642454382937,2.6406885952966896,16321.471428571429,43192.65
2025-07-22,Facebook,1870222,24855,16798.09,44164.64,0.01328986612284531,0.6758434922550794,8.981869532066247,2.6291465279683583,16091.778571428571,42660.18142857143
2025-07-23,Facebook,1908589,25923,20631.82,51129.87,0.01358228513315334,0.795888593141226,10.8099858062684,2.4782045403653195,16165.58,42377.19857142858
2025-07-24,Facebook,1508352,20410,14050.72,36426.229999999996,0.013531324253224711,0.6884233219010288,9.315279192124915,2.592481381737021,16154.098571428573,42204.34428571428
2025-07-25,Facebook,1661436,22804,17687.19,47385.08,0.013725476033985058,0.7756178740571829,10.645724541902306,2.67906207826116,16396.61857142857,42714.11714285715
2025-07-26,Facebook,1542052,20804,16849.49,43196.41,0.013491114437126634,0.8099158815612383,10.926667842588966,2.56366275774519,16664.74142857143,43371.624285714286
2025-07-27,Facebook,1566093,21829,15119.810000000001,38783.64,0.01393850812180375,0.6926478537725045,9.654477735357991,2.5650877888015784,17076.035714285714,44237.38285714285
2025-07-28,Facebook,1516926,21005,14419.25,39901.76,0.013847082850448868,0.6864675077362533,9.505572453765048,2.7672562719975033,16508.052857142855,42998.23285714286
2025-07-29,Facebook,1657603,22358,17704.5,45813.869999999995,0.013488151264205,0.7918642096788622,10.680784240858637,2.5876963483860034,16637.54,43233.83714285714
2025-07-30,Facebook,1903918,27813,20031.65,53555.43,0.014608297206077153,0.7202261532376947,10.521277702085909,2.673540621965739,16551.801428571427,43580.345714285715
2025-07-31,Facebook,1642780,22175,16018.810000000001,42095.08,0.013498459927683561,0.7223815107102594,9.75103787482195,2.627853130163851,16832.957142857143,44390.18142857143
2025-08-01,Facebook,1920352,26285,17844.63,46127.950000000004,0.01368759477429138,0.6788902415826518,9.292374523004115,2.5849765447644475,16855.448571428573,44210.59142857143
2025-08-02,Facebook,2083450,28332,19858.08,54411.88,0.013598598478485205,0.7009063955950869,9.531344644699896,2.740037304714252,17285.247142857144,45812.80142857144
2025-08-03,Facebook,2087448,28556,19562.3,53383.49,0.013679861725896884,0.6850504272307045,9.371395119782624,2.7288963976628513,17919.88857142857,47898.49428571429
2025-08-04,Facebook,1999573,26329,21895.510000000002,57630.16,0.013167311220945672,0.831611910820768,10.950092844822372,2.6320537863698994,18987.925714285717,50431.12285714286
2025-08-05,Facebook,2120173,28275,19942.129999999997,51199.83,0.01333617586866732,0.7052919540229884,9.405897537606599,2.567420330726959,19307.587142857144,51200.54571428571
2025-08-06,Facebook,1585076,21282,16557.07,44660.35,0.013426485543910828,0.7779846818907997,10.445600084790888,2.697358288634402,18811.21857142857,49929.82
2025-08-07,Facebook,1979371,26965,19098.25,49565.83,0.013623014583925903,0.7082607083256073,9.648645958741438,2.595307423455029,19251.13857142857,50997.07
2025-08-08,Facebook,1961928,26731,17118.41,44427.4,0.013624862889973536,0.6403954210467248,8.725299807128499,2.5952994466191663,19147.39285714286,50754.13428571429
2025-08-09,Facebook,1958863,25435,18108.440000000002,45671.56,0.012984573193735345,0.711949675643798,9.244362673653034,2.522114549900488,18897.44428571429,49505.51714285714
2025-08-10,Facebook,2145238,29113,18290.04,49652.270000000004,0.013570988393828564,0.62824305293168,8.525879179839253,2.7147163155466036,18715.692857142858,48972.485714285714
2025-08-11,Facebook,1980138,26575,18918.21,50302.98,0.01342078178389587,0.7118799623706491,9.553985631304485,2.6589714354582177,18290.364285714284,47925.74571428572
2025-08-12,Facebook,1688562,23134,16763.48,41902.26,0.013700414909254147,0.7246252269387049,9.927666262772702,2.499615831557648,17836.27142857143,46597.52142857143
2025-08-13,Facebook,1796520,24859,18600.75,46679.13,0.013837307683744127,0.7482501307373587,10.353767283414602,2.5095294544574815,18128.225714285716,46885.91857142858
2025-08-14,Facebook,1782552,23550,16135.29,40324.5,0.013211395796588261,0.6851503184713377,9.051792037483338,2.4991493800235385,17704.945714285714,45565.728571428575
2025-08-15,Facebook,1698845,22892,16339.65,42318.66,0.013475037451915861,0.7137711864406779,9.618093469386555,2.589936748951171,17593.694285714286,45264.479999999996
2025-08-16,Facebook,1869251,24713,19140.54,50540.32,0.013220803412703805,0.7745130093473072,10.239684237162372,2.640485587135995,17741.137142857144,45960.01714285714
2025-08-17,Facebook,2001714,26523,21723.41,55962.9,0.01325014462605547,0.8190404554537571,10.852404489352624,2.5761563216824617,18231.61857142857,46861.53571428572
2025-08-18,Facebook,1626882,22280,17311.55,41185.69,0.013694908419909987,0.7769995511669658,10.640937695542762,2.3790873723034625,18002.09571428571,45559.065714285716
2025-08-19,Facebook,1524275,20832,14727.51,38865.81,0.013666825211986026,0.7069657258064517,9.661977005461614,2.6389939643565,17711.242857142857,45125.287142857145
2025-08-20,Facebook,1729817,23241,16854.34,44156.0,0.013435525260764579,0.7251985714900392,9.743423726324808,2.619859335933653,17461.755714285715,44764.840000000004
2025-08-21,Facebook,1640148,22031,14563.16,38568.53,0.013432324399993171,0.6610303663020289,8.879174318415167,2.648362717981537,17237.165714285715,44513.98714285714
2025-08-22,Facebook,1399202,19916,13805.38,38691.659999999996,0.01423382756742772,0.6931803575015063,9.866609681804343,2.802650850610414,16875.12714285714,43995.84428571429
2025-08-23,Facebook,1708137,22369,18540.8,50884.46,0.013095553810964812,0.8288613706468774,10.854398681136232,2.7444587072833966,16789.45,44045.00714285714
2025-08-24,Facebook,1655306,21383,18193.56,46830.36,0.012917853254926883,0.8508422578684002,10.99105543023465,2.5740075059526557,16285.185714285713,42740.35857142857
2025-08-25,Facebook,1400426,18631,14376.61,39075.6,0.013303808983837775,0.7716499382749181,10.265883381199721,2.7179981928980474,15865.908571428572,42438.91714285714
2025-08-26,Facebook,1649785,22040,18172.27,48433.86,0.0133593165170007,0.8245131578947369,11.014932248747565,2.665261962319512,16358.017142857143,43805.78142857143
2025-08-27,Facebook,1641459,22287,13374.79,35646.4,0.013577555089709824,0.6001162112442231,8.148110918396378,2.6651932478939857,15860.938571428573,42590.124285714286
2025-08-28,Facebook,1900843,24820,21393.02,55406.54,0.013057364548255694,0.8619266720386785,11.254490770673854,2.589935408838958,16836.632857142857,44995.55428571429
2025-08-29,Facebook,1428391,19497,12985.78,35151.89,0.01364962394750457,0.6660399035749089,9.091194217829711,2.706952528073015,16719.547142857144,44489.87285714286
2025-08-30,Facebook,2053830,29314,18689.95,48980.409999999996,0.01427284634073901,0.6375776079688886,9.100047228835882,2.6206817032683336,16740.854285714286,44217.86571428571
2025-08-31,Facebook,1839414,24488,18833.39,49680.91,0.013312935532729445,0.7690864913426985,10.238798878338427,2.6379164876849046,16832.25857142857,44625.08714285715
2025-09-01,Facebook,2032689,26458,20136.96,51975.520000000004,0.013016255806963091,0.7610915413107566,9.906562194216626,2.581100622934147,17655.165714285715,46467.932857142856
2025-09-02,Facebook,1885153,25692,19430.95,49909.48,0.013628602028588661,0.7563035186050132,10.307359667889026,2.5685558348922726,17834.977142857144,46678.735714285714
2025-09-03,Facebook,2037966,27572,19985.86,50168.58,0.013529175658475166,0.7248607282750616,9.806768120763545,2.5102037140258164,18779.415714285715,48753.33285714285
2025-09-04,Facebook,1966255,25836,20912.39,54413.78,0.01313969958118352,0.8094283170769468,10.63564491889404,2.6019876255176957,18710.754285714287,48611.51
2025-09-05,Facebook,1652546,22729,14647.44,36924.1,0.013753928786248613,0.6444383826829161,8.86355962254606,2.5208568869372394,18948.134285714284,48864.682857142856
2025-09-06,Facebook,2365251,32843,23879.52,60179.58,0.013885629897207527,0.7270809609353591,10.0959771288544,2.5201335705240306,19689.50142857143,50464.56428571429
2025-09-07,Facebook,2155236,27693,22850.93,60349.55,0.012849172898002817,0.8251518434261366,10.602518703288178,2.641010672213341,20263.435714285715,51988.65571428571
2025-09-08,Facebook,1755006,24757,16444.420000000002,42710.630000000005,0.014106504479186965,0.6642331461808783,9.37000785182501,2.5972719013501235,19735.93,50665.1
2025-09-09,Facebook,2109003,29059,21668.12,56526.83,0.01377854844208377,0.745659520286314,10.274105821565925,2.6087556280840243,20055.52571428571,51610.43571428571
2025-09-10,Facebook,1857975,24908,18648.9,47583.92,0.01340599308386819,0.7487112574273327,10.037217938885076,2.5515671165591534,19864.53142857143,51241.19857142856
2025-09-11,Facebook,1929203,25768,17829.38,48311.76,0.013356811076905851,0.6919194349580876,9.241837173174622,2.7096713402260764,19424.10142857143,50369.48142857143
2025-09-12,Facebook,1954647,26114,19246.12,49420.38,0.013359957066416597,0.737003905950831,9.846340541284437,2.5678100313205987,20081.055714285718,52154.66428571429
2025-05-16,Google,2033462,83448,12669.470000000001,36422.52,0.04103740320694461,0.15182472917265843,6.23049262784355,2.874825860908151,12669.470000000001,36422.52
2025-05-17,Google,1905351,79998,13250.04,39544.909999999996,0.04198596479073934,0.16562964074101855,6.95412026445521,2.9845124995849064,12959.755000000001,37983.715
2025-05-18,Google,1880528,76834,12191.8,40701.78,0.040857674014957504,0.15867714813754327,6.483179192226864,3.338455355238767,12703.769999999999,38889.736666666664
2025-05-19,Google,1679868,70965,12085.4,37043.71,0.042244390630692415,0.17030085253293878,7.194255739141409,3.0651620964138546,12549.1775,38428.229999999996
2025-05-20,Google,1846924,68390,8239.23,23916.8,0.03702913601209362,0.12047419213335282,4.4610552464530215,2.9027955282229043,11687.188,35525.944
2025-05-21,Google,1907229,75837,13044.49,38782.11,0.03976292306796929,0.17200693592837268,6.839498560477006,2.9730644892977804,11913.404999999999,36068.63833333333
2025-05-22,Google,1807037,74245,9501.57,29695.73,0.041086596455966316,0.1279758906323658,5.258093774504894,3.1253498106102464,11568.857142857143,35158.22285714286
2025-05-23,Google,1878314,77937,11281.710000000001,35812.92,0.04149306239531835,0.14475422456599563,6.006296071902782,3.174423026296545,11370.605714285715,35071.137142857144
2025-05-24,Google,2338448,87491,16672.559999999998,48831.380000000005,0.037414131081811526,0.19056314363763127,7.1297544354204145,2.9288471596443504,11859.537142857143,36397.775714285715
2025-05-25,Google,1618717,65437,9933.56,28777.52,0.040425225657109924,0.15180341397068936,6.136687265284791,2.896999665779439,11536.93142857143,34694.31
2025-05-26,Google,2044846,85942,15042.199999999999,45460.51,0.042028592862249775,0.17502734402271297,7.35615298169153,3.0221982156865357,11959.331428571428,35896.71
2025-05-27,Google,2059053,82161,12996.69,38303.0,0.03990232402954173,0.15818563552050244,6.311974485358075,2.9471350012964836,12638.968571428572,37951.881428571425
2025-05-28,Google,1933361,79491,11975.720000000001,35330.2,0.0411154461065471,0.15065504270923755,6.194249289191207,2.95015247517477,12486.287142857143,37458.75142857143
2025-05-29,Google,2245351,91001,14678.01,45382.84,0.040528630044923936,0.16129504071383832,6.537067033172097,3.0918932471091107,13225.778571428571,39699.76714285714
2025-05-30,Google,2119787,82834,13900.16,42726.52,0.039076567598537025,0.1678074220730618,6.5573380721742325,3.0738149776693215,13599.842857142856,40687.42428571428
2025-05-31,Google,2181961,96753,14261.39,45057.53,0.04434222243202331,0.14739997726168697,6.536042578212901,3.1594066216546914,13255.39,40148.30285714286
2025-06-01,Google,2656182,115515,19515.7,62804.29,0.04348911332130102,0.16894515863740642,7.347275149067346,3.2181418037784963,14624.267142857143,45009.270000000004
2025-06-02,Google,2431267,103246,14527.65,44815.15,0.0424659241457232,0.1407090831606067,5.975341252112582,3.084817572009238,14550.759999999998,44917.07571428571
2025-06-03,Google,2230394,95081,16903.6,51394.229999999996,0.04262968784887334,0.1777810498417139,7.578750660197256,3.0404310324427932,15108.89,46787.25142857143
2025-06-04,Google,2306978,99256,12344.24,40566.11,0.043024250773089294,0.12436769565567825,5.350826925961149,3.286237953895906,15161.535714285714,47535.23857142857
2025-06-05,Google,2060287,86394,13247.17,40585.67,0.04193299283061049,0.153334375072343,6.429769250594699,3.0637237991208686,14957.130000000001,46849.92857142857
2025-06-06,Google,2389551,94437,16026.64,46411.020000000004,0.03952081374283286,0.1697072122155511,6.706967124786205,2.8958671312265083,15260.912857142857,47376.28571428572
2025-06-07,Google,2475095,93205,15202.73,44811.58,0.03765714043299348,0.16311067002843194,6.142281407380323,2.947600858530014,15395.39,47341.15000000001
2025-06-08,Google,2681840,112855,15928.72,48310.4,0.04208118306834114,0.1411432368969031,5.939474390716821,3.0329116212727705,14882.964285714286,45270.59428571428
2025-06-09,Google,2390761,101934,17829.22,55818.86,0.04263663327283656,0.17490945121353033,7.45755012734439,3.1307516537459295,15354.617142857143,46842.55285714286
2025-06-10,Google,1616004,69277,10381.06,31959.3,0.04286932458087975,0.14984857889342781,6.423907366565924,3.0786162492076916,14422.825714285715,44066.13428571429
2025-06-11,Google,3103060,130189,19819.89,59644.11,0.04195503793030106,0.15223935970012828,6.387208110703628,3.0093058034126328,15490.775714285714,46791.56285714286
2025-06-12,Google,2168606,90047,14601.02,46848.91,0.04152298757819539,0.16214887780825568,6.732905839050524,3.2086052892195203,15684.182857142858,47686.31142857143
2025-06-13,Google,2226653,96057,16996.62,52094.96,0.04313963603668825,0.1769430650551235,7.63325942569408,3.0650188096221487,15822.751428571428,48498.30285714286
2025-06-14,Google,2354833,93831,16740.989999999998,51203.4,0.03984613770912842,0.17841640822329505,7.109204771633487,3.058564636858394,16042.502857142856,49411.42
2025-06-15,Google,1980315,82514,14625.23,45414.54,0.04166710851556444,0.17724543713794022,7.385304863115212,3.105218858096591,15856.289999999999,48997.72571428572
2025-06-16,Google,1759692,76935,11378.17,37287.62,0.043720719307697026,0.1478932865405862,6.466000868333777,3.2771192555569133,14934.711428571429,46350.40571428571
2025-06-17,Google,1872428,79101,12998.95,41143.45,0.042245149079163526,0.1643335735325723,6.9422963125951975,3.165136414864277,15308.695714285714,47662.427142857145
2025-06-18,Google,2016607,86785,14826.369999999999,44296.86,0.04303515756912477,0.17084023736820877,7.352136534287543,2.987707712676805,14595.335714285713,45469.962857142855
2025-06-19,Google,2246642,96462,14585.59,44013.2,0.04293607971363484,0.15120555244552258,6.492173652945151,3.0175810508865255,14593.131428571429,45064.86142857142
2025-06-20,Google,1767795,74684,11194.77,31827.28,0.04224697999485234,0.14989515826683092,6.3326177526240315,2.843049030931408,13764.295714285714,42169.47857142857
2025-06-21,Google,1610433,69854,10944.34,30536.44,0.04337591194417899,0.1566744925129556,6.795898991140892,2.790158200494502,12936.202857142856,39217.05571428571
2025-06-22,Google,2142436,92815,13598.78,39570.68,0.04332218091929001,0.14651489522167754,6.3473447981643325,2.909869855972374,12789.567142857142,38382.21857142857
2025-06-23,Google,1582123,63727,11066.67,32916.090000000004,0.04027942201712509,0.1736574764228663,6.994822779265582,2.9743445860407878,12745.067142857142,37757.71428571428
2025-06-24,Google,1605565,68460,9858.34,29965.54,0.04263919554798466,0.1440014607069822,6.140106442280444,3.039613160024913,12296.408571428572,36160.87
2025-06-25,Google,2063561,88788,14450.46,47036.8,0.04302659335003908,0.16275239897283417,7.002681287347454,3.255038247917368,12242.707142857145,36552.28999999999
2025-06-26,Google,2079988,85728,15417.36,46005.64,0.041215622397821526,0.1798404255319149,7.412235070586946,2.984015421576716,12361.531428571428,36836.92428571429
2025-06-27,Google,1658618,66652,10039.64,28063.48,0.040185262670488324,0.1506277381023825,6.053015221105764,2.79526755939456,12196.51285714286,36299.23857142857
2025-06-28,Google,2088261,86547,14417.68,49269.83,0.041444532077168514,0.166587865552821,6.904156137570927,3.4173202623445658,12692.704285714284,38975.43714285714
2025-06-29,Google,1892155,80572,13332.76,41043.03,0.04258213518448541,0.16547634413940326,7.046336055978501,3.0783596194636367,12654.701428571429,39185.77285714286
2025-06-30,Google,1753437,71689,11968.99,37155.42,0.040884845021520594,0.16695713428838455,6.826016560617804,3.104307046793422,12783.604285714286,39791.39142857143
2025-07-01,Google,1957760,82638,11998.06,37314.96,0.04221048545276234,0.1451881700912413,6.128463141549526,3.1100827967188027,13089.278571428571,40841.30857142857
2025-07-02,Google,2079780,88112,12122.24,39133.58,0.04236601948282991,0.13757762847285274,5.828616488282415,3.2282465946887706,12756.675714285713,39712.27714285714
2025-07-03,Google,1871950,81819,12713.03,39845.99,0.04370789818104116,0.155379923978538,6.791329896631854,3.1342638222359263,12370.342857142856,38832.32714285714
2025-07-04,Google,2074134,79649,17488.64,53698.79,0.038401086911453164,0.21957136938316865,8.431779238949845,3.070495475920369,13434.485714285713,42494.514285714286
2025-07-05,Google,2359451,97430,14788.59,42883.36,0.041293504294007376,0.15178682130760546,6.267809757439337,2.899759882449916,13487.472857142857,41582.16142857143
2025-07-06,Google,1810593,74081,11757.08,35238.229999999996,0.040915324426859044,0.15870574101321527,6.493496881960772,2.99719233006835,13262.375714285712,40752.904285714285
2025-07-07,Google,3227721,130245,19340.93,58713.69,0.040352000684074,0.14849652577834083,5.992131909790221,3.0357221705471247,14315.51,43832.65714285715
2025-07-08,Google,2244837,86921,14617.710000000001,43017.63,0.03872040598047876,0.1681723634104532,6.51170218594936,2.942843304457401,14689.745714285715,44647.32428571429
2025-07-09,Google,2715398,114691,19028.53,57852.39,0.042237270558496395,0.16591127464229974,7.007639395771817,3.0402973850318444,15676.358571428571,47321.439999999995
